name,type,value,date
广东,province,8,2020/2/16
湖北,province,9,2020/2/16
河南,province,9,2020/2/16
湖北,province,12,2020/2/16
湖北,province,12,2020/2/16
黑龙江,province,15,2020/2/16
湖北,province,16,2020/2/16
湖北,province,22,2020/2/16
湖北,province,25,2020/2/16
湖北,province,38,2020/2/16
湖北,province,50,2020/2/16
湖北,province,87,2020/2/16
湖北,province,1548,2020/2/16
湖北,province,-6,2020/2/17
湖北,province,-5,2020/2/17
重庆,province,1,2020/2/17
重庆,province,1,2020/2/17
山西,province,1,2020/2/17
河北,province,1,2020/2/17
黑龙江,province,1,2020/2/17
黑龙江,province,1,2020/2/17
广西,province,1,2020/2/17
上海,province,1,2020/2/17
山东,province,1,2020/2/17
山东,province,1,2020/2/17
山东,province,1,2020/2/17
山东,province,1,2020/2/17
福建,province,1,2020/2/17
福建,province,1,2020/2/17
福建,province,1,2020/2/17
河南,province,1,2020/2/17
河南,province,1,2020/2/17
河南,province,1,2020/2/17
安徽,province,1,2020/2/17
安徽,province,1,2020/2/17
安徽,province,1,2020/2/17
安徽,province,1,2020/2/17
安徽,province,1,2020/2/17
安徽,province,1,2020/2/17
江苏,province,1,2020/2/17
江苏,province,1,2020/2/17
湖南,province,1,2020/2/17
湖南,province,1,2020/2/17
北京,province,1,2020/2/17
浙江,province,1,2020/2/17
浙江,province,1,2020/2/17
广东,province,1,2020/2/17
广东,province,1,2020/2/17
广东,province,1,2020/2/17
广东,province,1,2020/2/17
广东,province,1,2020/2/17
广东,province,1,2020/2/17
陕西,province,1,2020/2/17
江西,province,1,2020/2/17
江西,province,1,2020/2/17
江西,province,1,2020/2/17
天津,province,1,2020/2/17
海南,province,1,2020/2/17
上海,province,1,2020/2/17
重庆,province,1,2020/2/17
香港,province,1,2020/2/17
甘肃,province,1,2020/2/17
重庆,province,2,2020/2/17
湖北,province,2,2020/2/17
上海,province,2,2020/2/17
河南,province,2,2020/2/17
四川,province,2,2020/2/17
安徽,province,2,2020/2/17
江苏,province,2,2020/2/17
江苏,province,2,2020/2/17
贵州,province,2,2020/2/17
浙江,province,2,2020/2/17
江西,province,2,2020/2/17
内蒙古,province,2,2020/2/17
新疆,province,2,2020/2/17
新疆,province,2,2020/2/17
台湾,province,2,2020/2/17
河南,province,3,2020/2/17
河南,province,3,2020/2/17
安徽,province,3,2020/2/17
江苏,province,3,2020/2/17
陕西,province,3,2020/2/17
黑龙江,province,4,2020/2/17
河南,province,4,2020/2/17
四川,province,5,2020/2/17
湖北,province,6,2020/2/17
黑龙江,province,6,2020/2/17
四川,province,7,2020/2/17
湖北,province,8,2020/2/17
湖北,province,8,2020/2/17
湖北,province,9,2020/2/17
湖北,province,10,2020/2/17
湖北,province,11,2020/2/17
湖北,province,11,2020/2/17
湖北,province,13,2020/2/17
湖北,province,16,2020/2/17
湖北,province,38,2020/2/17
湖北,province,44,2020/2/17
湖北,province,78,2020/2/17
湖北,province,1690,2020/2/17
湖北,province,-15,2020/2/18
湖北,province,-3,2020/2/18
重庆,province,1,2020/2/18
湖北,province,1,2020/2/18
上海,province,1,2020/2/18
河北,province,1,2020/2/18
广西,province,1,2020/2/18
四川,province,1,2020/2/18
四川,province,1,2020/2/18
山东,province,1,2020/2/18
山东,province,1,2020/2/18
安徽,province,1,2020/2/18
安徽,province,1,2020/2/18
安徽,province,1,2020/2/18
江苏,province,1,2020/2/18
江苏,province,1,2020/2/18
江苏,province,1,2020/2/18
山西,province,1,2020/2/18
黑龙江,province,1,2020/2/18
黑龙江,province,1,2020/2/18
黑龙江,province,1,2020/2/18
河南,province,1,2020/2/18
河南,province,1,2020/2/18
河南,province,1,2020/2/18
河南,province,1,2020/2/18
湖南,province,1,2020/2/18
云南,province,1,2020/2/18
内蒙古,province,1,2020/2/18
北京,province,1,2020/2/18
北京,province,1,2020/2/18
江西,province,1,2020/2/18
江西,province,1,2020/2/18
江西,province,1,2020/2/18
浙江,province,1,2020/2/18
广东,province,1,2020/2/18
广东,province,1,2020/2/18
广东,province,1,2020/2/18
广东,province,1,2020/2/18
新疆,province,1,2020/2/18
香港,province,1,2020/2/18
天津,province,1,2020/2/18
湖北,province,2,2020/2/18
福建,province,2,2020/2/18
安徽,province,2,2020/2/18
安徽,province,2,2020/2/18
安徽,province,2,2020/2/18
黑龙江,province,2,2020/2/18
黑龙江,province,2,2020/2/18
广东,province,2,2020/2/18
天津,province,2,2020/2/18
香港,province,2,2020/2/18
湖北,province,3,2020/2/18
广西,province,3,2020/2/18
四川,province,3,2020/2/18
四川,province,3,2020/2/18
河南,province,3,2020/2/18
河南,province,4,2020/2/18
北京,province,4,2020/2/18
四川,province,5,2020/2/18
湖北,province,7,2020/2/18
湖北,province,8,2020/2/18
湖北,province,9,2020/2/18
湖北,province,11,2020/2/18
湖北,province,13,2020/2/18
湖北,province,14,2020/2/18
湖北,province,15,2020/2/18
湖北,province,36,2020/2/18
湖北,province,41,2020/2/18
湖北,province,65,2020/2/18
湖北,province,1600,2020/2/18
湖北,province,-36,2020/2/19
湖北,province,-14,2020/2/19
湖北,province,-2,2020/2/19
湖北,province,-1,2020/2/19
山西,province,1,2020/2/19
湖北,province,1,2020/2/19
黑龙江,province,1,2020/2/19
吉林,province,1,2020/2/19
广西,province,1,2020/2/19
广西,province,1,2020/2/19
河南,province,1,2020/2/19
福建,province,1,2020/2/19
山东,province,1,2020/2/19
四川,province,1,2020/2/19
四川,province,1,2020/2/19
四川,province,1,2020/2/19
江苏,province,1,2020/2/19
江苏,province,1,2020/2/19
安徽,province,1,2020/2/19
安徽,province,1,2020/2/19
安徽,province,1,2020/2/19
安徽,province,1,2020/2/19
北京,province,1,2020/2/19
湖南,province,1,2020/2/19
陕西,province,1,2020/2/19
